timestamp,datetime,workshop_id,change_type,total_bays,busy_before,busy_after,available_before,available_after,utilization_before_percent,utilization_after_percent
11842.0,2025-12-09T05:22:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
11902.0,2025-12-09T06:22:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
12048.5,2025-12-09T08:48:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
12093.0,2025-12-09T09:33:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
12108.5,2025-12-09T09:48:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
12153.0,2025-12-09T10:33:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
12287.5,2025-12-09T12:47:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
12347.5,2025-12-09T13:47:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
12352.5,2025-12-09T13:52:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
12412.5,2025-12-09T14:52:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
12444.5,2025-12-09T15:24:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
12504.5,2025-12-09T16:24:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
12576.5,2025-12-09T17:36:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
12631.0,2025-12-09T18:31:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
12636.5,2025-12-09T18:36:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
12691.0,2025-12-09T19:31:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
12880.5,2025-12-09T22:40:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
12907.0,2025-12-09T23:07:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
12940.5,2025-12-09T23:40:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
12967.0,2025-12-10T00:07:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
13064.0,2025-12-10T01:44:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
13124.0,2025-12-10T02:44:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
13221.0,2025-12-10T04:21:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
13281.0,2025-12-10T05:21:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
13334.0,2025-12-10T06:14:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
13394.0,2025-12-10T07:14:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
13395.0,2025-12-10T07:15:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
13455.0,2025-12-10T08:15:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
13524.0,2025-12-10T09:24:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
13584.0,2025-12-10T10:24:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
13725.0,2025-12-10T12:45:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
13785.0,2025-12-10T13:45:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
13882.0,2025-12-10T15:22:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
13942.0,2025-12-10T16:22:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
13994.0,2025-12-10T17:14:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
14054.0,2025-12-10T18:14:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
14072.0,2025-12-10T18:32:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
14132.0,2025-12-10T19:32:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
14176.0,2025-12-10T20:16:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
14236.0,2025-12-10T21:16:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
