timestamp,datetime,locomotive_id,event,from_location,to_location,purpose
3223.0,2025-12-03T05:43:00+00:00,LOCO_01,MOVING,WS_02,retrofitted,
3228.0,2025-12-03T05:48:00+00:00,LOCO_02,MOVING,retrofit,track_19,
3228.0,2025-12-03T05:48:00+00:00,LOCO_01,MOVING,retrofitted,track_19,
3233.0,2025-12-03T05:53:00+00:00,LOCO_02,PARKING,,,
3233.0,2025-12-03T05:53:00+00:00,LOCO_02,MOVING,track_19,WS_01,
3235.0,2025-12-03T05:55:00+00:00,LOCO_01,MOVING,track_19,retrofit,
3240.0,2025-12-03T06:00:00+00:00,LOCO_02,MOVING,WS_01,retrofitted,
3243.0,2025-12-03T06:03:00+00:00,LOCO_01,MOVING,retrofit,WS_02,
3245.0,2025-12-03T06:05:00+00:00,LOCO_02,MOVING,retrofitted,track_19,
3250.0,2025-12-03T06:10:00+00:00,LOCO_02,ALLOCATED,,,batch_transport
3250.0,2025-12-03T06:10:00+00:00,LOCO_02,MOVING,track_19,retrofitted,
3254.0,2025-12-03T06:14:00+00:00,LOCO_01,MOVING,WS_02,track_19,
3258.0,2025-12-03T06:18:00+00:00,LOCO_02,MOVING,retrofitted,parking16,
3261.0,2025-12-03T06:21:00+00:00,LOCO_01,MOVING,track_19,retrofit,
3269.0,2025-12-03T06:29:00+00:00,LOCO_01,MOVING,retrofit,WS_01,
3280.0,2025-12-03T06:40:00+00:00,LOCO_01,MOVING,WS_01,track_19,
3285.0,2025-12-03T06:45:00+00:00,LOCO_01,MOVING,track_19,collection2,
3345.0,2025-12-03T07:45:00+00:00,LOCO_01,ALLOCATED,,,batch_transport
3360.0,2025-12-03T08:00:00+00:00,LOCO_01,MOVING,collection2,retrofit,
3381.5,2025-12-03T08:21:30+00:00,LOCO_02,MOVING,parking16,track_19,
3441.5,2025-12-03T09:21:30+00:00,LOCO_02,MOVING,track_19,WS_02,
3448.5,2025-12-03T09:28:30+00:00,LOCO_02,MOVING,WS_02,retrofitted,
3453.5,2025-12-03T09:33:30+00:00,LOCO_02,MOVING,retrofitted,track_19,
3458.5,2025-12-03T09:38:30+00:00,LOCO_02,MOVING,track_19,WS_01,
3459.0,2025-12-03T09:39:00+00:00,LOCO_01,MOVING,retrofit,track_19,
3464.0,2025-12-03T09:44:00+00:00,LOCO_01,PARKING,,,
3465.5,2025-12-03T09:45:30+00:00,LOCO_02,MOVING,WS_01,retrofitted,
3466.0,2025-12-03T09:46:00+00:00,LOCO_01,MOVING,track_19,retrofit,
3470.5,2025-12-03T09:50:30+00:00,LOCO_02,MOVING,retrofitted,track_19,
3474.0,2025-12-03T09:54:00+00:00,LOCO_01,MOVING,retrofit,WS_02,
3475.5,2025-12-03T09:55:30+00:00,LOCO_02,ALLOCATED,,,batch_transport
3475.5,2025-12-03T09:55:30+00:00,LOCO_02,MOVING,track_19,retrofitted,
3483.5,2025-12-03T10:03:30+00:00,LOCO_02,MOVING,retrofitted,parking16,
3485.0,2025-12-03T10:05:00+00:00,LOCO_01,MOVING,WS_02,track_19,
3492.0,2025-12-03T10:12:00+00:00,LOCO_01,MOVING,track_19,retrofit,
3500.0,2025-12-03T10:20:00+00:00,LOCO_01,MOVING,retrofit,WS_01,
3511.0,2025-12-03T10:31:00+00:00,LOCO_01,MOVING,WS_01,track_19,
3516.0,2025-12-03T10:36:00+00:00,LOCO_01,MOVING,track_19,collection1,
3576.0,2025-12-03T11:36:00+00:00,LOCO_01,ALLOCATED,,,batch_transport
3581.0,2025-12-03T11:41:00+00:00,LOCO_01,MOVING,collection1,retrofit,
3607.0,2025-12-03T12:07:00+00:00,LOCO_02,MOVING,parking16,track_19,
3650.0,2025-12-03T12:50:00+00:00,LOCO_01,MOVING,retrofit,track_19,
3655.0,2025-12-03T12:55:00+00:00,LOCO_01,PARKING,,,
3655.0,2025-12-03T12:55:00+00:00,LOCO_01,MOVING,track_19,WS_02,
3662.0,2025-12-03T13:02:00+00:00,LOCO_01,MOVING,WS_02,retrofitted,
3667.0,2025-12-03T13:07:00+00:00,LOCO_01,MOVING,retrofitted,track_19,
3667.0,2025-12-03T13:07:00+00:00,LOCO_02,MOVING,track_19,WS_01,
3672.0,2025-12-03T13:12:00+00:00,LOCO_01,ALLOCATED,,,batch_transport
3672.0,2025-12-03T13:12:00+00:00,LOCO_01,MOVING,track_19,retrofitted,
3674.0,2025-12-03T13:14:00+00:00,LOCO_02,MOVING,WS_01,retrofitted,
3679.0,2025-12-03T13:19:00+00:00,LOCO_02,MOVING,retrofitted,track_19,
3681.0,2025-12-03T13:21:00+00:00,LOCO_01,MOVING,retrofitted,parking16,
3686.0,2025-12-03T13:26:00+00:00,LOCO_02,MOVING,track_19,retrofit,
3694.0,2025-12-03T13:34:00+00:00,LOCO_02,MOVING,retrofit,WS_02,
3705.0,2025-12-03T13:45:00+00:00,LOCO_02,MOVING,WS_02,track_19,
3712.0,2025-12-03T13:52:00+00:00,LOCO_02,MOVING,track_19,retrofit,
3720.0,2025-12-03T14:00:00+00:00,LOCO_02,MOVING,retrofit,WS_01,
3731.0,2025-12-03T14:11:00+00:00,LOCO_02,MOVING,WS_01,track_19,
3736.0,2025-12-03T14:16:00+00:00,LOCO_02,MOVING,track_19,collection2,
3796.0,2025-12-03T15:16:00+00:00,LOCO_02,ALLOCATED,,,batch_transport
