timestamp,datetime,change_type,total_locomotives,busy_before,busy_after,available_before,available_after,utilization_before_percent,utilization_after_percent
5373.5,2025-12-04T17:33:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5387.0,2025-12-04T17:47:00+00:00,released,2,2,1,0,1,100.0,50.0
5387.0,2025-12-04T17:47:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5390.5,2025-12-04T17:50:30+00:00,released,2,2,1,0,1,100.0,50.0
5390.5,2025-12-04T17:50:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5413.0,2025-12-04T18:13:00+00:00,released,2,2,1,0,1,100.0,50.0
5413.0,2025-12-04T18:13:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5439.0,2025-12-04T18:39:00+00:00,released,2,2,1,0,1,100.0,50.0
5439.0,2025-12-04T18:39:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5534.0,2025-12-04T20:14:00+00:00,released,2,2,1,0,1,100.0,50.0
5534.0,2025-12-04T20:14:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5551.0,2025-12-04T20:31:00+00:00,released,2,2,1,0,1,100.0,50.0
5551.0,2025-12-04T20:31:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5568.0,2025-12-04T20:48:00+00:00,released,2,2,1,0,1,100.0,50.0
5568.0,2025-12-04T20:48:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5594.0,2025-12-04T21:14:00+00:00,released,2,2,1,0,1,100.0,50.0
5594.0,2025-12-04T21:14:00+00:00,released,2,1,0,1,2,50.0,0.0
5594.0,2025-12-04T21:14:00+00:00,allocated,2,2,1,0,1,100.0,50.0
5594.0,2025-12-04T21:14:00+00:00,allocated,2,1,2,1,0,50.0,100.0
5620.0,2025-12-04T21:40:00+00:00,released,2,2,1,0,1,100.0,50.0
5620.0,2025-12-04T21:40:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5737.5,2025-12-04T23:37:30+00:00,released,2,2,1,0,1,100.0,50.0
5737.5,2025-12-04T23:37:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5754.5,2025-12-04T23:54:30+00:00,released,2,2,1,0,1,100.0,50.0
5754.5,2025-12-04T23:54:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5771.5,2025-12-05T00:11:30+00:00,released,2,2,1,0,1,100.0,50.0
5771.5,2025-12-05T00:11:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5797.5,2025-12-05T00:37:30+00:00,released,2,2,1,0,1,100.0,50.0
5797.5,2025-12-05T00:37:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5799.0,2025-12-05T00:39:00+00:00,released,2,2,1,0,1,100.0,50.0
5799.0,2025-12-05T00:39:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5823.5,2025-12-05T01:03:30+00:00,released,2,2,1,0,1,100.0,50.0
5823.5,2025-12-05T01:03:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5945.5,2025-12-05T03:05:30+00:00,released,2,2,1,0,1,100.0,50.0
5945.5,2025-12-05T03:05:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5962.5,2025-12-05T03:22:30+00:00,released,2,2,1,0,1,100.0,50.0
5962.5,2025-12-05T03:22:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5979.5,2025-12-05T03:39:30+00:00,released,2,2,1,0,1,100.0,50.0
5979.5,2025-12-05T03:39:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5986.5,2025-12-05T03:46:30+00:00,released,2,2,1,0,1,100.0,50.0
5986.5,2025-12-05T03:46:30+00:00,allocated,2,2,2,0,0,100.0,100.0
6005.5,2025-12-05T04:05:30+00:00,released,2,2,1,0,1,100.0,50.0
6005.5,2025-12-05T04:05:30+00:00,allocated,2,2,2,0,0,100.0,100.0
6012.5,2025-12-05T04:12:30+00:00,released,2,2,1,0,1,100.0,50.0
6012.5,2025-12-05T04:12:30+00:00,allocated,2,2,2,0,0,100.0,100.0
6152.0,2025-12-05T06:32:00+00:00,released,2,2,1,0,1,100.0,50.0
6152.0,2025-12-05T06:32:00+00:00,allocated,2,2,2,0,0,100.0,100.0
6167.5,2025-12-05T06:47:30+00:00,released,2,2,1,0,1,100.0,50.0
6167.5,2025-12-05T06:47:30+00:00,allocated,2,2,2,0,0,100.0,100.0
6169.0,2025-12-05T06:49:00+00:00,released,2,2,1,0,1,100.0,50.0
6169.0,2025-12-05T06:49:00+00:00,allocated,2,2,2,0,0,100.0,100.0
6184.5,2025-12-05T07:04:30+00:00,released,2,2,1,0,1,100.0,50.0
6184.5,2025-12-05T07:04:30+00:00,allocated,2,2,2,0,0,100.0,100.0
6210.5,2025-12-05T07:30:30+00:00,released,2,2,1,0,1,100.0,50.0
