timestamp,datetime,workshop_id,change_type,total_bays,busy_before,busy_after,available_before,available_after,utilization_before_percent,utilization_after_percent
5026.5,2025-12-04T11:46:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
5060.5,2025-12-04T12:20:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
5086.5,2025-12-04T12:46:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
5099.0,2025-12-04T12:59:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
5142.0,2025-12-04T13:42:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
5159.0,2025-12-04T13:59:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
5202.0,2025-12-04T14:42:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
5355.0,2025-12-04T17:15:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
5381.0,2025-12-04T17:41:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
5415.0,2025-12-04T18:15:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
5441.0,2025-12-04T18:41:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
5453.5,2025-12-04T18:53:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
5496.5,2025-12-04T19:36:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
5513.5,2025-12-04T19:53:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
5556.5,2025-12-04T20:36:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
5599.5,2025-12-04T21:19:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
5625.5,2025-12-04T21:45:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
5659.5,2025-12-04T22:19:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
5685.5,2025-12-04T22:45:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
5739.0,2025-12-04T23:39:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
5765.0,2025-12-05T00:05:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
5799.0,2025-12-05T00:39:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
5825.0,2025-12-05T01:05:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
5971.5,2025-12-05T03:31:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
5977.5,2025-12-05T03:37:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
6031.5,2025-12-05T04:31:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
6037.5,2025-12-05T04:37:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
6087.0,2025-12-05T05:27:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
6113.0,2025-12-05T05:53:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
6147.0,2025-12-05T06:27:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
6173.0,2025-12-05T06:53:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
6294.0,2025-12-05T08:54:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
